machine_id;machine_type;line_id;shift;operator_id;product_type;hour;day_of_week;is_weekend;temperature;vibration_level;power_consumption;pressure;material_flow_rate;cycle_time;error_rate;machine_age_hours;last_maintenance_hours;oil_level;lubrication_status;units_produced;downtime;ambient_temperature;humidity;noise_level_db
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;78,229876;1,606021;18,995778;4,984184;19,517547;120,3367;0,770653;12543,05;0,2171;64,57;Low;0;0;26,52;76,1;96,4
M004;CNC;L1;Shift_3_Malam;OP009;Shaft;22;6;1;68,565006;4,059891;20,99616;5,118328;19,975765;118,718438;0,913206;6138,13;0,0835;65,21;Low;0;0;25,19;80,6;89,1
M001;CNC;L1;Shift_3_Malam;OP009;Shaft;22;6;1;77,830583;2,311872;17,12074;4,878599;20,925783;117,495025;0,894104;12543,07;0,2338;67,33;Low;0;0;26,91;81,2;82,6
M002;Drill;L2;Shift_3_Malam;OP009;Housing;22;6;1;77,649648;1,060437;15,296704;5,594278;21,048732;114,184461;0,830626;8338,05;0,0334;21,45;Critical;0;0;25,55;77,8;86,4
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;82,081946;1,299489;17,371643;4,361368;17,42776;122,430333;0,849132;6138,15;0,1002;65,74;Low;0;0;23,37;76,1;92,9
M001;Drill;L1;Shift_3_Malam;OP009;Shaft;22;6;1;76,218616;2,714698;19,9938;4,853595;20,083725;126,481036;0,878943;12543,08;0,2505;66,01;Low;0;38;24,14;70,1;87,8
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;85,449535;2,366191;18,731497;4,692619;18,249892;119,783529;0,729639;6138,17;0,1169;65,98;Low;0;0;25,37;74;95,4
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;78,884102;2,168733;17,734445;5,307223;21,788163;117,14615;0,847205;12543,1;0,2672;67,17;Low;0;7;23,32;73,2;95,2
M003;CNC;L3;Shift_3_Malam;OP009;Gear;22;6;1;70,519024;1,916956;19,550277;5,067589;19,093609;119,113171;0,859649;15239,03;0,2839;85,97;Good;0;0;23,12;76,6;77,3
M002;Welder;L2;Shift_3_Malam;OP009;Housing;22;6;1;76,968983;3,006351;17,907137;5,271579;23,643832;119,63545;0,838504;8338,07;0,0501;22,94;Critical;0;0;23,21;67,9;88,2
M001;Conveyor;L1;Shift_3_Malam;OP009;Shaft;22;6;1;83,431904;2,777862;14,996611;4,868095;24,69016;121,226994;0,826504;12543,12;0,2839;62,12;Low;1;38;25,77;72,3;72,1
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;89,858881;9,029161;26,783378;5,67595;20,838334;111,458376;1;6138,18;0;66,29;Low;0;32;24,45;77;103,2
M002;Conveyor;L2;Shift_3_Malam;OP009;Housing;22;6;1;;4,585226;17,777392;5,579233;18,051903;122,575054;0,812495;8338,08;0,0668;21,89;Critical;3;0;26,77;71,5;75,2
M002;Welder;L2;Shift_3_Malam;OP009;Housing;22;6;1;80,200561;1;20,453329;5,380349;19,767833;117,032805;0,753105;8338,1;0,0835;21,12;Critical;0;0;23,66;70,4;96,4
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;22;6;1;78,136529;2,156196;16,526399;5,505624;18,812776;120,071138;0,89275;15239,05;0,3006;86,97;Good;3;0;21,31;71;76,1
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;22;6;1;80,637504;4,326755;19,77749;4,617469;23,932919;118,532313;0,798346;15239,07;0,3173;86,89;Good;1;0;24,8;73,6;73,5
M004;Drill;L1;Shift_3_Malam;OP009;Shaft;22;6;1;70,636043;1;20,413474;4,768582;22,562809;132,606959;0,894872;6138,2;0,0167;63,09;Low;0;1;27,47;63,1;84,9
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;80,146393;2,719629;17,6199;4,683022;23,466181;131,59652;0,750273;12543,13;0,3006;65,77;Low;0;28;25,05;71,3;96,6
M002;Drill;L2;Shift_3_Malam;OP009;Housing;22;6;1;76,089486;2,970144;20,454552;5,023857;20,476846;122,245899;0,854412;8338,12;0,1002;23,89;Critical;0;0;22,94;79,8;88,7
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;76,010207;1,701621;18,950736;5,184347;20,269927;124,491852;0,669013;6138,22;0,0334;63,76;Low;0;0;22,56;76,6;91,7
M003;Welder;L3;Shift_3_Malam;OP009;Gear;22;6;1;76,762789;1;16,759299;5,063096;18,102611;119,848847;0,601513;15239,08;0,334;86,51;Good;0;49;26,8;77,1;96,9
M002;Welder;L2;Shift_3_Malam;OP009;Housing;22;6;1;81,609443;1,899116;18,827499;6,163134;21,690088;114,637909;0,827829;8338,13;0,1169;24,47;Critical;0;0;23,79;65,9;97,9
M003;Drill;L3;Shift_3_Malam;OP009;Gear;22;6;1;83,558325;3,097033;17,15888;5,372288;16,1227;130,017294;0,801749;15239,1;0,3507;86,87;Good;0;0;27,31;72,9;90,4
M004;CNC;L1;Shift_3_Malam;OP009;Shaft;22;6;1;71,430104;2,65666;18,708133;4,920068;19,352058;121,001094;0,879617;6138,23;0,0501;65;Low;0;0;25,98;74,4;84,9
M004;CNC;L1;Shift_3_Malam;OP009;Shaft;22;6;1;;2,534606;22,607274;4,677347;17,40062;129,330589;0,895011;6138,25;0,0668;64,56;Low;0;0;23,85;77,3;79,7
M002;Conveyor;L2;Shift_3_Malam;OP009;Housing;22;6;1;71,075895;2,052256;18,113529;5,131419;19,229165;112,061235;0,653655;8338,15;0,1336;23,81;Critical;3;0;26,75;80,6;77,6
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;76,06418;1,86646;15,665917;5,242204;19,897084;124,923546;0,806283;6138,27;0,0835;68,25;Low;0;42;23,61;79,8;94,5
M002;Welder;L2;Shift_3_Malam;OP009;Housing;22;6;1;84,659992;1,329191;18,992242;4,91651;19,521034;121,43186;0,882264;8338,17;0,1503;24,17;Critical;0;0;22,83;72,1;101,1
M002;CNC;L2;Shift_3_Malam;OP009;Housing;22;6;1;77,12288;1,991525;16,306252;5,2881;20,455823;121,624258;0,863296;8338,18;0,167;20,59;Critical;0;0;23,7;72,2;84,7
M001;Conveyor;L1;Shift_3_Malam;OP009;Shaft;22;6;1;76,926209;1;18,47585;5,047313;21,480691;125,106572;0,767818;12543,15;0,3173;64,34;Low;3;0;26,15;82,1;76,3
M002;Welder;L2;Shift_3_Malam;OP009;Housing;22;6;1;77,658913;1;16,752876;4,822911;20,74006;121,918709;0,832998;8338,2;0,1837;25,48;Critical;0;28;26,71;73,2;100,1
M003;CNC;L3;Shift_3_Malam;OP009;Gear;22;6;1;80,264865;1,838331;23,178234;4,568934;22,371533;110,188915;0,906039;15239,12;0,3674;84,25;Good;0;0;24,41;69,6;80,5
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;22;6;1;81,756731;1,836443;20,446959;5,43164;19,323533;119,62497;0,92615;15239,13;0,3841;89,62;Good;3;0;22,2;74;76,7
M002;CNC;L2;Shift_3_Malam;OP009;Housing;22;6;1;;1,097688;18,355157;4,302117;22,867099;123,387092;0,711276;8338,22;0,2004;25,82;Critical;0;0;22,66;81,7;88,7
M001;CNC;L1;Shift_3_Malam;OP009;Shaft;22;6;1;74,510659;3,923856;19,304402;4,28434;18,960544;122,127179;0,873843;12543,17;0,334;62,05;Low;0;0;23,4;70,5;84,4
M004;Drill;L1;Shift_3_Malam;OP009;Shaft;22;6;1;70,573542;2,750065;15,113869;4,591228;20,743477;121,956308;0,84883;6138,28;0,1002;68,22;Low;0;50;23,06;72,9;88,5
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;22;6;1;84,855132;6,857217;26,935622;4,661715;15;122,152603;1;15239,15;0;85,86;Good;0;0;25,4;70,7;82,2
M004;Conveyor;L1;Shift_3_Malam;OP009;Shaft;22;6;1;68,971432;3,438615;21,265586;4,520192;19,842537;128,272151;0,817731;6138,3;0,1169;67,68;Low;0;0;27,91;79,8;72,1
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;76,34124;4,121688;17,830269;4,209254;21,987546;124,054271;0,83716;6138,32;0,1336;65,12;Low;0;33;26,19;76,4;94,1
M001;CNC;L1;Shift_3_Malam;OP009;Shaft;22;6;1;76,457903;1,387746;18,052055;5,454732;22,050043;129,907732;0,808695;12543,18;0,3507;64,22;Low;0;0;23,31;79,6;79,5
M002;Conveyor;L2;Shift_3_Malam;OP009;Housing;22;6;1;79,667781;2,514525;23,677576;5,090915;22,508269;114,443625;0,848595;8338,23;0,2171;23,93;Critical;3;9;23,96;82,8;74,3
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;22;6;1;74,561446;1;16,588841;5,403993;20,819609;116,686843;0,637331;12543,2;0,3674;66,22;Low;0;0;24,25;67,4;94,7
M002;Conveyor;L2;Shift_3_Malam;OP009;Housing;22;6;1;;2,047167;22,563239;4,32575;18,292308;123,824006;0,8259;8338,25;0,2338;20,32;Critical;1;0;25,58;71,2;78
M004;CNC;L1;Shift_3_Malam;OP009;Shaft;22;6;1;71,654388;1,287651;16,994277;5,527934;19,010947;118,401081;0,610852;6138,33;0,1503;66,16;Low;0;34;27,36;72,8;80,8
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;67,5997;1,897811;15,58246;4,900902;22,208324;108,617817;0,781535;6138,35;0,167;63,72;Low;0;0;24,3;75,3;93,2
M002;Welder;L2;Shift_3_Malam;OP009;Housing;23;6;1;76,125698;2,794683;19,87675;4,246658;21,716359;124,381482;0,849365;8338,27;0,2505;22,19;Critical;0;20;27,31;77,5;97,7
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;23;6;1;79,465988;1;18,317987;5,151311;19,24874;124,342129;0,667256;15239,17;0,0167;85,76;Good;1;0;28,16;72,5;77,1
M002;Drill;L2;Shift_3_Malam;OP009;Housing;23;6;1;78,578911;1,981507;23,714764;5,586463;19,079206;116,377156;0,784718;8338,28;0,2672;22,93;Critical;0;0;24,48;71,5;87,3
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;72,573515;1,995701;17,922833;5,479069;20,952314;111,979863;0,893734;6138,37;0,1837;64,6;Low;1;20;24,44;79,8;96,8
M001;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;77,604204;3,411854;18,00502;4,780066;16,988735;114,259043;0,711607;12543,22;0,3841;62,21;Low;0;0;24,46;77,7;87,2
M001;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;79,674405;2,830497;17,9954;4,426573;21,291852;115,375528;0,700638;12543,23;0,4008;62,44;Low;0;40;25,09;76,6;87,4
M002;Conveyor;L2;Shift_3_Malam;OP009;Housing;23;6;1;92,810077;7,257275;27,242842;4,884757;20,281548;117,621378;1;8338,3;0;20,31;Critical;0;0;24,46;64,3;87,7
M004;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;82,037815;1,226925;19,365463;5,009157;21,210889;130,557088;0,752749;6138,38;0,2004;65,42;Low;0;0;26,33;81;87,6
M001;Conveyor;L1;Shift_3_Malam;OP009;Shaft;23;6;1;80,924844;4,445563;20,002014;4,934318;22,407292;118,301662;0,920175;12543,25;0,4175;67,29;Low;0;0;22,68;75,9;73,8
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;77,250191;3,894201;20,717477;4,338001;19,49078;119,504572;0,681165;12543,27;0,4342;62,25;Low;0;0;24,2;74,2;95,1
M002;Conveyor;L2;Shift_3_Malam;OP009;Housing;23;6;1;79,035614;4,18514;20,079514;5,270702;22,142999;126,839904;0,954319;8338,32;0,0167;25,78;Critical;0;50;25,49;70,9;69,1
M001;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;77,51704;4,116596;17,633459;5,137908;18,918673;119,485065;0,605161;12543,28;0,4509;65,95;Low;0;23;26,31;71,8;87,5
M003;CNC;L3;Shift_3_Malam;OP009;Gear;23;6;1;;1;15,49061;5,221467;21,234629;122,231467;0,998517;15239,18;0,0334;87,5;Good;0;0;28,29;70,5;82,8
M002;Drill;L2;Shift_3_Malam;OP009;Housing;23;6;1;81,217949;2,391593;20,052265;4,198852;21,559508;117,802028;0,771475;8338,33;0,0334;23,98;Critical;0;0;23,07;65;93,9
M004;CNC;L1;Shift_3_Malam;OP009;Shaft;23;6;1;77,324319;1,355194;13,59774;4,760139;16,919168;124,864427;0,781693;6138,4;0,2171;67,55;Low;1;0;24,02;70,9;82,3
M002;Conveyor;L2;Shift_3_Malam;OP009;Housing;23;6;1;78,029949;1;17,462043;4,62;19,963667;133,283582;0,852972;8338,35;0,0501;20,74;Critical;3;0;21,6;67;76,3
M004;CNC;L1;Shift_3_Malam;OP009;Shaft;23;6;1;73,838636;3,372308;18,429897;5,371291;18,269334;125,847323;0,874179;6138,42;0,2338;65,61;Low;1;0;23,34;74,7;83
M004;Conveyor;L1;Shift_3_Malam;OP009;Shaft;23;6;1;79,773767;3,576718;20,407365;5,378302;22,234428;111,737101;0,832826;6138,43;0,2505;66,77;Low;2;0;22,35;69,2;81,8
M003;Drill;L3;Shift_3_Malam;OP009;Gear;23;6;1;77,722053;1,782243;16,947948;5,10416;19,632938;121,550363;0,844912;15239,2;0,0501;87,19;Good;0;0;24,22;78,6;91
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;77,264619;2,274528;21,717862;4,677458;21,891085;114,563028;0,810548;6138,45;0,2672;67,58;Low;0;0;24,66;66,7;90,6
M002;Conveyor;L2;Shift_3_Malam;OP009;Housing;23;6;1;77,64848;2,257839;21,97369;4,455746;19,454239;121,244651;0,641043;8338,37;0,0668;20,53;Critical;3;0;25,7;81;78,7
M002;CNC;L2;Shift_3_Malam;OP009;Housing;23;6;1;80,287123;1;18,582484;4,744297;17,260598;118,355293;0,852459;8338,38;0,0835;24,24;Critical;0;35;24,55;79,2;79,2
M001;Conveyor;L1;Shift_3_Malam;OP009;Shaft;23;6;1;71,077446;1,431029;18,009574;4,802573;19,758704;131,582857;0,851262;12543,3;0,4676;64,75;Low;3;0;25,7;69,7;73
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;23;6;1;76,317608;3,593994;21,41313;4,947148;21,134698;115,494385;0,732504;15239,22;0,0668;85,94;Good;3;0;25,17;74,5;71,1
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;73,511074;1;13,264511;4,519633;20,767694;120,562765;0,708767;12543,32;0,4843;63,59;Low;0;2;23,45;70,7;100,5
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;81,828394;1,940525;16,714979;5,005449;20,962224;123,914766;0,769136;12543,33;0,501;65,27;Low;0;1;22,47;77,9;98,6
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;78,424847;2,100682;13,500275;4,470839;18,833066;122,119191;0,854226;12543,35;0,5177;66,88;Low;0;5;25,88;84;98,7
M003;Welder;L3;Shift_3_Malam;OP009;Gear;23;6;1;77,222833;1,111053;25,730773;4,854439;20,165485;123,749743;0,871674;15239,23;0,0835;86,64;Good;0;0;27,47;80,9;98,1
M001;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;72,70469;2,348175;21,431603;4,602623;19,05407;123,421792;0,860301;12543,37;0,5344;66,48;Low;0;0;28,8;71,6;90,1
M002;CNC;L2;Shift_3_Malam;OP009;Housing;23;6;1;75,410171;1,709233;13,810921;5,14135;21,151192;116,376794;0,674595;8338,4;0,1002;22,5;Critical;0;0;26,4;75,6;81
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;71,356128;3,220913;14,736752;5,711699;18,589177;128,916565;0,770736;6138,47;0,2839;63,19;Low;0;18;27,19;82,6;95,6
M002;Welder;L2;Shift_3_Malam;OP009;Housing;23;6;1;95,083193;7,532463;33,855128;4,656151;20,222423;127,187142;1;8338,42;0;20,45;Critical;0;0;25,69;77,6;101,5
M001;Conveyor;L1;Shift_3_Malam;OP009;Shaft;23;6;1;80,370755;1,578884;20,551188;5,503893;19,369999;112,4334;0,773796;12543,38;0,5511;61,84;Low;0;17;25,45;80,1;72,4
M002;Drill;L2;Shift_3_Malam;OP009;Housing;23;6;1;78,721414;3,134387;18,015611;5,127952;22,225831;120,8574;0,769564;8338,43;0,0167;22,36;Critical;0;0;25,17;78,3;86,1
M004;Conveyor;L1;Shift_3_Malam;OP009;Shaft;23;6;1;80,540105;;20,437006;4,738117;21,639507;121,266557;0,647974;6138,48;0,3006;64,6;Low;0;0;24,84;75,4;82,1
M002;CNC;L2;Shift_3_Malam;OP009;Housing;23;6;1;83,373242;3,498605;;4,881913;17,788483;128,91527;0,827299;8338,45;0,0334;24,39;Critical;0;0;25,91;74,7;80,9
M001;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;80,845053;3,326203;20,320746;4,663866;21,179571;128,185474;0,841346;12543,4;0,5678;65,98;Low;0;22;24,22;68,9;91
M004;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;77,083807;3,45574;17,372071;4,954065;19,612328;129,131538;0,923066;6138,5;0,3173;62,87;Low;0;46;24,78;71,2;94,2
M001;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;74,028932;2,285267;16,09203;5,2091;20,921359;123,831128;0,757728;12543,42;0,5845;62,85;Low;0;46;23,23;70,5;97,3
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;23;6;1;78,196054;2,849857;16,050278;5,286129;19,322702;119,697097;0,828977;15239,25;0,1002;85,3;Good;2;30;25,71;73,2;72,6
M003;Drill;L3;Shift_3_Malam;OP009;Gear;23;6;1;78,549742;2,726536;17,76237;5,062394;20,988903;123,544083;0,935984;15239,27;0,1169;86,94;Good;0;47;23,56;75,5;85,8
M002;Welder;L2;Shift_3_Malam;OP009;Housing;23;6;1;78,000534;1,553963;13,331351;4,644295;19,956835;116,41813;0,719881;8338,47;0,0501;20,94;Critical;0;24;25,05;74,5;95,4
M001;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;78,374385;3,193766;18,343903;5,096574;18,450593;121,05812;0,919473;12543,43;0,6012;62,32;Low;0;0;25,75;76,1;94,8
M001;Conveyor;L1;Shift_3_Malam;OP009;Shaft;23;6;1;100;8,694119;25,421648;4,674716;15,751691;114,652391;1;12543,45;0;67,18;Low;0;0;25,88;78,3;87,3
M003;CNC;L3;Shift_3_Malam;OP009;Gear;23;6;1;77,023059;3,155895;18,275558;4,966332;18,614123;113,055698;0,726952;15239,28;0,1336;88,48;Good;0;16;26,16;72,9;83,6
M003;Welder;L3;Shift_3_Malam;OP009;Gear;23;6;1;77,679933;1,258567;;5,441291;19,986155;112,979173;0,818214;15239,3;0,1503;84,73;Good;0;18;24,68;78,7;94,4
M001;Conveyor;L1;Shift_3_Malam;OP009;Shaft;23;6;1;84,995151;;18,499387;4,975932;19,288007;121,347719;0,911886;12543,47;0,0167;63,95;Low;3;0;25,73;80,7;76,1
M004;CNC;L1;Shift_3_Malam;OP009;Shaft;23;6;1;78,959946;2,438081;22,54541;5,287329;21,435013;118,063874;0,750912;6138,52;0,334;64,7;Low;1;14;24,27;77,1;82,6
M001;Drill;L1;Shift_3_Malam;OP009;Shaft;23;6;1;80,844247;1;19,478734;5,2434;18,350748;115,701655;0,796953;12543,48;0,0334;66,26;Low;0;9;22,04;72,3;88,5
M004;Welder;L1;Shift_3_Malam;OP009;Shaft;23;6;1;84,534979;5,233942;17,645599;4,691817;19,264994;113,272153;0,865618;6138,53;0,3507;65,62;Low;0;0;25,8;79,7;97,4
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;23;6;1;78,296406;2,713724;18,068593;5,260421;18,566193;128,38208;0,64581;15239,32;0,167;84,41;Good;2;6;25,45;77,4;72,3
M003;Drill;L3;Shift_3_Malam;OP009;Gear;23;6;1;80,453172;2,751218;19,543261;4,867955;19,380121;125,086603;0,856465;15239,33;0,1837;88,08;Good;0;0;26,52;78,1;89
M001;CNC;L1;Shift_3_Malam;OP009;Shaft;23;6;1;86,888076;5,873124;29,211401;6,13806;20,519531;115,376225;1;12543,5;0;63,89;Low;0;0;24,96;82,7;86,5
M003;Drill;L3;Shift_3_Malam;OP009;Gear;23;6;1;75,536717;1,318157;18,517104;4,70699;19,808968;120,311185;0,77413;15239,35;0,2004;85,22;Good;1;0;22,6;78,5;86,1
M003;Drill;L3;Shift_3_Malam;OP009;Gear;23;6;1;85,23728;1,856706;18,619059;5,274419;19,341633;113,128471;0,871124;15239,37;0,2171;85,89;Good;0;0;24,86;82,9;88,1
M003;Conveyor;L3;Shift_3_Malam;OP009;Gear;23;6;1;90,969315;8,933083;27,944184;4,942273;20,283463;127,610264;1;15239,38;0;86,62;Good;0;37;26,33;74,3;84
M003;Drill;L3;Shift_3_Malam;OP009;Gear;23;6;1;80,064736;1,781191;16,353632;4,883433;19,920252;124,2272;0,816886;15239,4;0,0167;85,69;Good;0;0;25,71;72,8;91,3
M003;Drill;L3;Shift_3_Malam;OP009;Gear;23;6;1;77,595729;1,267773;18,595806;5,002347;21,949331;116,349708;0,815784;15239,42;0,0334;85,07;Good;0;0;24,78;80,7;84,2
M001;Conveyor;L1;Shift_3_Malam;OP009;Shaft;23;6;1;88,981857;7,000026;23,435616;5,349589;20,892117;121,362133;1;12543,52;0;63,89;Low;0;0;22,5;70,1;79,2
M002;CNC;L2;Shift_3_Malam;OP010;Flange;24;7;1;71,414593;2,714802;13,608876;4,980479;20,414421;116,465977;0,840683;8338,48;0,0668;20,19;Critical;0;0;23,46;84,4;85,9
M003;Drill;L3;Shift_3_Malam;OP010;Shaft;24;7;1;72,132027;2,028119;;5,420297;21,006329;119,589389;0,815966;15239,43;0,0501;88,26;Good;1;0;25,72;81,5;93
M004;Conveyor;L1;Shift_3_Malam;OP010;Bracket;24;7;1;70,051459;3,167268;16,864505;5,322803;20,15532;120,497115;0,692358;6138,55;0,3674;63,58;Low;0;0;22,5;75,4;71,9
M001;Drill;L1;Shift_3_Malam;OP010;Bracket;24;7;1;72,184814;1;16,446178;5,347668;20,140568;116,573831;0,719324;12543,53;0,0167;61,76;Low;0;0;24,52;81;85,5
M003;CNC;L3;Shift_3_Malam;OP010;Shaft;24;7;1;72,728499;1;15,418203;5,250806;20,170446;114,721746;0,761043;15239,45;0,0668;87,54;Good;0;43;25,06;78,3;83,6
M002;Conveyor;L2;Shift_3_Malam;OP010;Flange;24;7;1;80,261642;5,256433;19,670161;5,02855;20,612195;127,975306;0,94428;8338,5;0,0835;24,71;Critical;2;0;26,72;68,5;80,1
M004;Drill;L1;Shift_3_Malam;OP010;Bracket;24;7;1;76,009292;1;16,89147;4,897566;19,594424;125,203737;0,743581;6138,57;0,3841;67,44;Low;0;0;25,92;70,9;88,2
M004;Conveyor;L1;Shift_3_Malam;OP010;Bracket;24;7;1;81,452732;4,825041;19,439516;4,979667;19,56906;121,193646;0,713622;6138,58;0,4008;65,51;Low;1;0;26,44;76,4;72,7
M004;Welder;L1;Shift_3_Malam;OP010;Bracket;24;7;1;70,752322;1,571992;20,766792;4,878207;18,509747;122,867488;0,869594;6138,6;0,4175;63,78;Low;0;0;25,45;75,8;97,2
M003;CNC;L3;Shift_3_Malam;OP010;Shaft;24;7;1;79,359621;4,067484;18,553066;6,048673;20,584141;120,661028;0,778207;15239,47;0,0835;88,04;Good;0;0;23,73;81,5;81,3
M002;Conveyor;L2;Shift_3_Malam;OP010;Flange;24;7;1;76,573924;2,034874;20,562666;5,349508;19,178172;122,915174;0,758912;8338,52;0,1002;24,26;Critical;3;0;24,08;76,5;74,2
M003;Welder;L3;Shift_3_Malam;OP010;Shaft;24;7;1;78,288716;3,421255;16,621447;5,193386;19,512928;122,530775;0,804921;15239,48;0,1002;85,09;Good;1;0;23,6;68,7;91,6
M003;CNC;L3;Shift_3_Malam;OP010;Shaft;24;7;1;77,624536;1,49926;20,97831;4,888792;22,749994;125,611666;0,743175;15239,5;0,1169;89,03;Good;0;0;25,89;72,3;84,4
M001;Welder;L1;Shift_3_Malam;OP010;Bracket;24;7;1;74,378927;2,961161;14,755561;4,882318;17,871815;120,191492;0,767562;12543,55;0,0334;62,12;Low;0;9;23,96;78,7;93,9
M001;Drill;L1;Shift_3_Malam;OP010;Bracket;24;7;1;85,262912;1,673857;22,792671;4,991961;20,384953;118,039949;0,793809;12543,57;0,0501;67,39;Low;0;0;24,41;65,9;87,9
M001;Drill;L1;Shift_3_Malam;OP010;Bracket;24;7;1;78,511732;1,548669;16,928262;4,579179;19,667545;126,11243;1;12543,58;0,0668;66,65;Low;0;22;25,03;67,9;91,6
M004;CNC;L1;Shift_3_Malam;OP010;Bracket;24;7;1;78,688149;2,4429;17,401871;5,143723;19,966141;115,120147;0,864806;6138,62;0,4342;66,67;Low;0;44;27,46;73,1;78,9
M002;Conveyor;L2;Shift_3_Malam;OP010;Flange;24;7;1;81,761832;2,181047;17,946255;4,263121;17,016068;120,624412;0,852879;8338,53;0,1169;25,69;Critical;2;13;25,99;79,6;74,7
M001;Drill;L1;Shift_3_Malam;OP010;Bracket;24;7;1;67,7283;4,811911;22,644994;5,564791;18,668922;128,457981;0,649466;12543,6;0,0835;65,82;Low;1;0;23,84;73,9;83,3
M004;Welder;L1;Shift_3_Malam;OP010;Bracket;24;7;1;77,33824;2,011019;19,416834;4,819152;22,260706;118,245034;0,919124;6138,63;0,4509;63,68;Low;0;0;25,23;77,3;93,4
M004;Conveyor;L1;Shift_3_Malam;OP010;Bracket;24;7;1;81,261682;3,807273;;4,405798;21,062638;124,023627;0,880453;6138,65;0,4676;65,19;Low;3;16;27,48;75;78,9
M002;Drill;L2;Shift_3_Malam;OP010;Flange;24;7;1;69,594539;2,391448;22,269749;4,96285;21,014876;125,72644;0,858591;8338,55;0,1336;20,49;Critical;0;0;25,92;74,3;83,4
M003;Welder;L3;Shift_3_Malam;OP010;Shaft;24;7;1;79,742594;2,413876;21,896105;4,994176;17,940376;120,399092;0,854257;15239,52;0,1336;85,94;Good;0;0;22,6;71,7;95,7
M004;Welder;L1;Shift_3_Malam;OP010;Bracket;24;7;1;78,119687;1,431158;22,180242;4,750871;18,084677;120,125796;0,82428;6138,67;0,4843;66,98;Low;1;0;23,63;79,2;99,8
M002;CNC;L2;Shift_3_Malam;OP010;Flange;24;7;1;76,499061;1,838796;15,839478;5,713948;18,868855;120,094928;0,742022;8338,57;0,1503;22,37;Critical;0;49;23,51;68,7;83,6
M004;Welder;L1;Shift_3_Malam;OP010;Bracket;24;7;1;76,38741;1;19,448354;5,092555;19,245045;113,862481;0,722816;6138,68;0,501;64,51;Low;0;0;27,16;73,8;93,2
M001;CNC;L1;Shift_3_Malam;OP010;Bracket;24;7;1;75,755706;1;16,12683;4,739262;20,100562;112,386427;0,867596;12543,62;0,1002;65,05;Low;0;0;26,88;80,7;78,7
M001;Welder;L1;Shift_3_Malam;OP010;Bracket;24;7;1;83,685304;1,959231;15,236129;4,665009;18,702665;115,64778;0,624564;12543,63;0,1169;66,71;Low;0;1;24,06;71,2;89,2
M002;Conveyor;L2;Shift_3_Malam;OP010;Flange;24;7;1;80,650568;2,730994;21,852626;5,127529;22,260628;119,907284;0,612888;8338,58;0,167;20,34;Critical;2;0;24,03;67,2;79,7
M003;Conveyor;L3;Shift_3_Malam;OP010;Shaft;24;7;1;73,750619;1;17,457554;4,657816;21,549327;117,089446;0,685338;15239,53;0,1503;85,91;Good;0;44;25,07;64,4;73,7
M001;CNC;L1;Shift_3_Malam;OP010;Bracket;24;7;1;76,23466;2,699991;17,184073;4,119658;21,651735;121,791962;0,840711;12543,65;0,1336;62,42;Low;0;0;25,11;78,3;76,6
M003;Drill;L3;Shift_3_Malam;OP010;Shaft;24;7;1;70,854468;1,684557;18,731207;5,135384;19,018554;110,793515;0,804029;15239,55;0,167;87,77;Good;0;0;23,56;78,7;84,9
